TIMESTAMP: 9, UE_ID: 65, CELL_SOURCE_ID: 49, CELL_TARGET_ID: 2, RSRP_SOURCE: -104.68, RSRP_TARGET: -93.20, RSRQ_SOURCE: -3.00, RSRQ_TARGET: -3.00, SINR_SOURCE: -6.55, SINR_TARGET: 15.66, TIME_TO_TRIGGER: 12.00, A3_OFFSET: 10.00, HOF: 1
TIMESTAMP: 11, UE_ID: 21, CELL_SOURCE_ID: 54, CELL_TARGET_ID: 1, RSRP_SOURCE: -111.10, RSRP_TARGET: -100.85, RSRQ_SOURCE: -3.00, RSRQ_TARGET: -3.00, SINR_SOURCE: -11.64, SINR_TARGET: 9.61, TIME_TO_TRIGGER: 12.00, A3_OFFSET: 10.00, HOF: 1
TIMESTAMP: 11, UE_ID: 36, CELL_SOURCE_ID: 54, CELL_TARGET_ID: 1, RSRP_SOURCE: -100.93, RSRP_TARGET: -90.69, RSRQ_SOURCE: -3.00, RSRQ_TARGET: -3.00, SINR_SOURCE: -3.63, SINR_TARGET: 17.38, TIME_TO_TRIGGER: 12.00, A3_OFFSET: 10.00, HOF: 1
TIMESTAMP: 12, UE_ID: 25, CELL_SOURCE_ID: 45, CELL_TARGET_ID: 14, RSRP_SOURCE: -112.61, RSRP_TARGET: -100.79, RSRQ_SOURCE: -3.00, RSRQ_TARGET: -3.00, SINR_SOURCE: -13.65, SINR_TARGET: 5.64, TIME_TO_TRIGGER: 12.00, A3_OFFSET: 10.00, HOF: 1
TIMESTAMP: 12, UE_ID: 32, CELL_SOURCE_ID: 38, CELL_TARGET_ID: 10, RSRP_SOURCE: -109.95, RSRP_TARGET: -98.17, RSRQ_SOURCE: -3.00, RSRQ_TARGET: -3.00, SINR_SOURCE: -10.99, SINR_TARGET: 10.75, TIME_TO_TRIGGER: 12.00, A3_OFFSET: 10.00, HOF: 1
TIMESTAMP: 28, UE_ID: 64, CELL_SOURCE_ID: 19, CELL_TARGET_ID: 2, RSRP_SOURCE: -107.82, RSRP_TARGET: -91.62, RSRQ_SOURCE: -3.00, RSRQ_TARGET: -3.00, SINR_SOURCE: -6.08, SINR_TARGET: 14.69, TIME_TO_TRIGGER: 12.00, A3_OFFSET: 10.00, HOF: 1
TIMESTAMP: 31, UE_ID: 92, CELL_SOURCE_ID: 18, CELL_TARGET_ID: 1, RSRP_SOURCE: -81.88, RSRP_TARGET: -71.01, RSRQ_SOURCE: -3.00, RSRQ_TARGET: -3.00, SINR_SOURCE: 28.75, SINR_TARGET: 35.04, TIME_TO_TRIGGER: 12.00, A3_OFFSET: 10.00, HOF: 1
TIMESTAMP: 35, UE_ID: 13, CELL_SOURCE_ID: 57, CELL_TARGET_ID: 1, RSRP_SOURCE: -112.55, RSRP_TARGET: -100.50, RSRQ_SOURCE: -3.00, RSRQ_TARGET: -3.00, SINR_SOURCE: -15.36, SINR_TARGET: 6.42, TIME_TO_TRIGGER: 12.00, A3_OFFSET: 10.00, HOF: 1
TIMESTAMP: 35, UE_ID: 17, CELL_SOURCE_ID: 24, CELL_TARGET_ID: 1, RSRP_SOURCE: -109.30, RSRP_TARGET: -96.91, RSRQ_SOURCE: -3.00, RSRQ_TARGET: -3.00, SINR_SOURCE: -10.50, SINR_TARGET: 12.91, TIME_TO_TRIGGER: 12.00, A3_OFFSET: 10.00, HOF: 1
TIMESTAMP: 35, UE_ID: 30, CELL_SOURCE_ID: 54, CELL_TARGET_ID: 22, RSRP_SOURCE: -114.25, RSRP_TARGET: -100.60, RSRQ_SOURCE: -3.00, RSRQ_TARGET: -3.00, SINR_SOURCE: -16.05, SINR_TARGET: 10.48, TIME_TO_TRIGGER: 12.00, A3_OFFSET: 10.00, HOF: 1
TIMESTAMP: 35, UE_ID: 38, CELL_SOURCE_ID: 19, CELL_TARGET_ID: 1, RSRP_SOURCE: -102.80, RSRP_TARGET: -86.42, RSRQ_SOURCE: -3.00, RSRQ_TARGET: -3.00, SINR_SOURCE: -4.77, SINR_TARGET: 24.03, TIME_TO_TRIGGER: 12.00, A3_OFFSET: 10.00, HOF: 1
