TIMESTAMP: 96, UE_ID: 2, CELL_SOURCE_ID: 54, CELL_TARGET_ID: 55, RSRP_SOURCE: -109.24, RSRP_TARGET: -98.72, RSRQ_SOURCE: -3.00, RSRQ_TARGET: -3.00, SINR_SOURCE: -3.04, SINR_TARGET: 12.56, TIME_TO_TRIGGER: 12.00, A3_OFFSET: 10.00, HOF: 1
TIMESTAMP: 101, UE_ID: 9, CELL_SOURCE_ID: 53, CELL_TARGET_ID: 55, RSRP_SOURCE: -110.27, RSRP_TARGET: -98.15, RSRQ_SOURCE: -3.00, RSRQ_TARGET: -3.00, SINR_SOURCE: -1.98, SINR_TARGET: 12.62, TIME_TO_TRIGGER: 12.00, A3_OFFSET: 10.00, HOF: 1
TIMESTAMP: 102, UE_ID: 35, CELL_SOURCE_ID: 52, CELL_TARGET_ID: 53, RSRP_SOURCE: -110.75, RSRP_TARGET: -99.95, RSRQ_SOURCE: -3.00, RSRQ_TARGET: -3.00, SINR_SOURCE: -3.34, SINR_TARGET: 9.67, TIME_TO_TRIGGER: 12.00, A3_OFFSET: 10.00, HOF: 1
TIMESTAMP: 108, UE_ID: 92, CELL_SOURCE_ID: 18, CELL_TARGET_ID: 1, RSRP_SOURCE: -110.44, RSRP_TARGET: -99.45, RSRQ_SOURCE: -3.00, RSRQ_TARGET: -3.00, SINR_SOURCE: 0.10, SINR_TARGET: 9.66, TIME_TO_TRIGGER: 12.00, A3_OFFSET: 10.00, HOF: 1
TIMESTAMP: 113, UE_ID: 62, CELL_SOURCE_ID: 7, CELL_TARGET_ID: 4, RSRP_SOURCE: -108.37, RSRP_TARGET: -94.23, RSRQ_SOURCE: -3.00, RSRQ_TARGET: -3.00, SINR_SOURCE: 0.65, SINR_TARGET: 13.80, TIME_TO_TRIGGER: 12.00, A3_OFFSET: 10.00, HOF: 1
TIMESTAMP: 113, UE_ID: 95, CELL_SOURCE_ID: 18, CELL_TARGET_ID: 4, RSRP_SOURCE: -104.88, RSRP_TARGET: -94.67, RSRQ_SOURCE: -3.00, RSRQ_TARGET: -3.00, SINR_SOURCE: 9.30, SINR_TARGET: 16.51, TIME_TO_TRIGGER: 12.00, A3_OFFSET: 10.00, HOF: 1
TIMESTAMP: 119, UE_ID: 12, CELL_SOURCE_ID: 50, CELL_TARGET_ID: 1, RSRP_SOURCE: -108.90, RSRP_TARGET: -82.16, RSRQ_SOURCE: -3.00, RSRQ_TARGET: -3.00, SINR_SOURCE: -0.66, SINR_TARGET: 29.33, TIME_TO_TRIGGER: 12.00, A3_OFFSET: 10.00, HOF: 1
TIMESTAMP: 125, UE_ID: 5, CELL_SOURCE_ID: 51, CELL_TARGET_ID: 4, RSRP_SOURCE: -114.90, RSRP_TARGET: -104.14, RSRQ_SOURCE: -3.00, RSRQ_TARGET: -3.00, SINR_SOURCE: -5.28, SINR_TARGET: 8.73, TIME_TO_TRIGGER: 12.00, A3_OFFSET: 10.00, HOF: 1
TIMESTAMP: 125, UE_ID: 64, CELL_SOURCE_ID: 19, CELL_TARGET_ID: 3, RSRP_SOURCE: -112.24, RSRP_TARGET: -97.50, RSRQ_SOURCE: -3.00, RSRQ_TARGET: -3.00, SINR_SOURCE: -1.01, SINR_TARGET: 12.62, TIME_TO_TRIGGER: 12.00, A3_OFFSET: 10.00, HOF: 1
TIMESTAMP: 129, UE_ID: 4, CELL_SOURCE_ID: 47, CELL_TARGET_ID: 3, RSRP_SOURCE: -109.93, RSRP_TARGET: -96.85, RSRQ_SOURCE: -3.00, RSRQ_TARGET: -3.00, SINR_SOURCE: -0.12, SINR_TARGET: 11.48, TIME_TO_TRIGGER: 12.00, A3_OFFSET: 10.00, HOF: 1
TIMESTAMP: 135, UE_ID: 10, CELL_SOURCE_ID: 12, CELL_TARGET_ID: 1, RSRP_SOURCE: -104.39, RSRP_TARGET: -91.31, RSRQ_SOURCE: -3.00, RSRQ_TARGET: -3.00, SINR_SOURCE: 6.39, SINR_TARGET: 20.05, TIME_TO_TRIGGER: 12.00, A3_OFFSET: 10.00, HOF: 1
