TIMESTAMP: 14, UE_ID: 249, CELL_SOURCE_ID: 2, CELL_TARGET_ID: 1, RSRP_SOURCE: -81.74, RSRP_TARGET: -73.16, RSRQ_SOURCE: -3.00, RSRQ_TARGET: -3.00, SINR_SOURCE: 29.73, SINR_TARGET: 38.18, TIME_TO_TRIGGER: 8.00, A3_OFFSET: 8.00, HOF: 1
TIMESTAMP: 16, UE_ID: 246, CELL_SOURCE_ID: 10, CELL_TARGET_ID: 1, RSRP_SOURCE: -82.85, RSRP_TARGET: -53.00, RSRQ_SOURCE: -3.00, RSRQ_TARGET: -3.00, SINR_SOURCE: 22.02, SINR_TARGET: 57.80, TIME_TO_TRIGGER: 8.00, A3_OFFSET: 8.00, HOF: 1
TIMESTAMP: 20, UE_ID: 243, CELL_SOURCE_ID: 9, CELL_TARGET_ID: 1, RSRP_SOURCE: -79.04, RSRP_TARGET: -36.64, RSRQ_SOURCE: -3.00, RSRQ_TARGET: -3.00, SINR_SOURCE: 31.77, SINR_TARGET: 74.52, TIME_TO_TRIGGER: 8.00, A3_OFFSET: 8.00, HOF: 1
TIMESTAMP: 20, UE_ID: 249, CELL_SOURCE_ID: 1, CELL_TARGET_ID: 2, RSRP_SOURCE: -87.05, RSRP_TARGET: -76.92, RSRQ_SOURCE: -3.00, RSRQ_TARGET: -3.00, SINR_SOURCE: 21.56, SINR_TARGET: 35.47, TIME_TO_TRIGGER: 8.00, A3_OFFSET: 8.00, HOF: 1
TIMESTAMP: 31, UE_ID: 248, CELL_SOURCE_ID: 9, CELL_TARGET_ID: 1, RSRP_SOURCE: -91.94, RSRP_TARGET: -73.87, RSRQ_SOURCE: -3.00, RSRQ_TARGET: -3.00, SINR_SOURCE: 15.70, SINR_TARGET: 36.56, TIME_TO_TRIGGER: 8.00, A3_OFFSET: 8.00, HOF: 1
TIMESTAMP: 35, UE_ID: 249, CELL_SOURCE_ID: 2, CELL_TARGET_ID: 1, RSRP_SOURCE: -61.67, RSRP_TARGET: -52.96, RSRQ_SOURCE: -3.00, RSRQ_TARGET: -3.00, SINR_SOURCE: 50.96, SINR_TARGET: 58.37, TIME_TO_TRIGGER: 8.00, A3_OFFSET: 8.00, HOF: 1
TIMESTAMP: 35, UE_ID: 260, CELL_SOURCE_ID: 10, CELL_TARGET_ID: 1, RSRP_SOURCE: -84.41, RSRP_TARGET: -67.21, RSRQ_SOURCE: -3.00, RSRQ_TARGET: -3.00, SINR_SOURCE: 24.05, SINR_TARGET: 43.85, TIME_TO_TRIGGER: 8.00, A3_OFFSET: 8.00, HOF: 1
TIMESTAMP: 35, UE_ID: 293, CELL_SOURCE_ID: 12, CELL_TARGET_ID: 1, RSRP_SOURCE: -76.48, RSRP_TARGET: -64.92, RSRQ_SOURCE: -3.00, RSRQ_TARGET: -3.00, SINR_SOURCE: 31.99, SINR_TARGET: 44.75, TIME_TO_TRIGGER: 8.00, A3_OFFSET: 8.00, HOF: 1
TIMESTAMP: 36, UE_ID: 262, CELL_SOURCE_ID: 2, CELL_TARGET_ID: 1, RSRP_SOURCE: -84.97, RSRP_TARGET: -76.60, RSRQ_SOURCE: -3.00, RSRQ_TARGET: -3.00, SINR_SOURCE: 27.13, SINR_TARGET: 31.60, TIME_TO_TRIGGER: 8.00, A3_OFFSET: 8.00, HOF: 1
TIMESTAMP: 39, UE_ID: 243, CELL_SOURCE_ID: 1, CELL_TARGET_ID: 2, RSRP_SOURCE: -81.04, RSRP_TARGET: -69.99, RSRQ_SOURCE: -3.00, RSRQ_TARGET: -3.00, SINR_SOURCE: 28.63, SINR_TARGET: 40.54, TIME_TO_TRIGGER: 8.00, A3_OFFSET: 8.00, HOF: 1
TIMESTAMP: 39, UE_ID: 246, CELL_SOURCE_ID: 1, CELL_TARGET_ID: 2, RSRP_SOURCE: -74.85, RSRP_TARGET: -66.38, RSRQ_SOURCE: -3.00, RSRQ_TARGET: -3.00, SINR_SOURCE: 32.91, SINR_TARGET: 43.15, TIME_TO_TRIGGER: 8.00, A3_OFFSET: 8.00, HOF: 1
