TIMESTAMP: 56, UE_ID: 9, CELL_SOURCE_ID: 53, CELL_TARGET_ID: 55, RSRP_SOURCE: -106.70, RSRP_TARGET: -66.46, RSRQ_SOURCE: -3.00, RSRQ_TARGET: -3.00, SINR_SOURCE: 1.58, SINR_TARGET: 43.13, TIME_TO_TRIGGER: 12.00, A3_OFFSET: 10.00, HOF: 1
TIMESTAMP: 60, UE_ID: 35, CELL_SOURCE_ID: 52, CELL_TARGET_ID: 55, RSRP_SOURCE: -104.92, RSRP_TARGET: -87.61, RSRQ_SOURCE: -3.00, RSRQ_TARGET: -3.00, SINR_SOURCE: 5.30, SINR_TARGET: 19.64, TIME_TO_TRIGGER: 12.00, A3_OFFSET: 10.00, HOF: 1
TIMESTAMP: 62, UE_ID: 74, CELL_SOURCE_ID: 52, CELL_TARGET_ID: 55, RSRP_SOURCE: -109.00, RSRP_TARGET: -95.09, RSRQ_SOURCE: -3.00, RSRQ_TARGET: -3.00, SINR_SOURCE: 1.21, SINR_TARGET: 18.22, TIME_TO_TRIGGER: 12.00, A3_OFFSET: 10.00, HOF: 1
TIMESTAMP: 73, UE_ID: 45, CELL_SOURCE_ID: 36, CELL_TARGET_ID: 37, RSRP_SOURCE: -107.26, RSRP_TARGET: -91.95, RSRQ_SOURCE: -3.00, RSRQ_TARGET: -3.00, SINR_SOURCE: 2.95, SINR_TARGET: 18.81, TIME_TO_TRIGGER: 12.00, A3_OFFSET: 10.00, HOF: 1
TIMESTAMP: 76, UE_ID: 32, CELL_SOURCE_ID: 38, CELL_TARGET_ID: 13, RSRP_SOURCE: -110.38, RSRP_TARGET: -99.43, RSRQ_SOURCE: -3.00, RSRQ_TARGET: -3.00, SINR_SOURCE: -1.78, SINR_TARGET: 10.76, TIME_TO_TRIGGER: 12.00, A3_OFFSET: 10.00, HOF: 1
TIMESTAMP: 83, UE_ID: 63, CELL_SOURCE_ID: 43, CELL_TARGET_ID: 10, RSRP_SOURCE: -112.93, RSRP_TARGET: -99.11, RSRQ_SOURCE: -3.00, RSRQ_TARGET: -3.00, SINR_SOURCE: 0.44, SINR_TARGET: 14.44, TIME_TO_TRIGGER: 12.00, A3_OFFSET: 10.00, HOF: 1
TIMESTAMP: 89, UE_ID: 2, CELL_SOURCE_ID: 53, CELL_TARGET_ID: 55, RSRP_SOURCE: -106.02, RSRP_TARGET: -94.53, RSRQ_SOURCE: -3.00, RSRQ_TARGET: -3.00, SINR_SOURCE: 2.09, SINR_TARGET: 15.49, TIME_TO_TRIGGER: 12.00, A3_OFFSET: 10.00, HOF: 1
TIMESTAMP: 91, UE_ID: 32, CELL_SOURCE_ID: 13, CELL_TARGET_ID: 40, RSRP_SOURCE: -105.36, RSRP_TARGET: -88.80, RSRQ_SOURCE: -3.00, RSRQ_TARGET: -3.00, SINR_SOURCE: 3.46, SINR_TARGET: 24.47, TIME_TO_TRIGGER: 12.00, A3_OFFSET: 10.00, HOF: 1
TIMESTAMP: 91, UE_ID: 47, CELL_SOURCE_ID: 22, CELL_TARGET_ID: 1, RSRP_SOURCE: -96.02, RSRP_TARGET: -79.17, RSRQ_SOURCE: -3.00, RSRQ_TARGET: -3.00, SINR_SOURCE: 13.96, SINR_TARGET: 30.49, TIME_TO_TRIGGER: 12.00, A3_OFFSET: 10.00, HOF: 1
TIMESTAMP: 91, UE_ID: 92, CELL_SOURCE_ID: 17, CELL_TARGET_ID: 1, RSRP_SOURCE: -110.90, RSRP_TARGET: -97.18, RSRQ_SOURCE: -3.00, RSRQ_TARGET: -3.00, SINR_SOURCE: -1.15, SINR_TARGET: 11.78, TIME_TO_TRIGGER: 12.00, A3_OFFSET: 10.00, HOF: 1
TIMESTAMP: 92, UE_ID: 29, CELL_SOURCE_ID: 6, CELL_TARGET_ID: 21, RSRP_SOURCE: -114.49, RSRP_TARGET: -103.99, RSRQ_SOURCE: -3.00, RSRQ_TARGET: -3.00, SINR_SOURCE: -2.12, SINR_TARGET: 7.13, TIME_TO_TRIGGER: 12.00, A3_OFFSET: 10.00, HOF: 1
TIMESTAMP: 97, UE_ID: 25, CELL_SOURCE_ID: 43, CELL_TARGET_ID: 1, RSRP_SOURCE: -106.11, RSRP_TARGET: -93.65, RSRQ_SOURCE: -3.00, RSRQ_TARGET: -3.00, SINR_SOURCE: 3.51, SINR_TARGET: 16.70, TIME_TO_TRIGGER: 12.00, A3_OFFSET: 10.00, HOF: 1
TIMESTAMP: 99, UE_ID: 14, CELL_SOURCE_ID: 36, CELL_TARGET_ID: 31, RSRP_SOURCE: -110.52, RSRP_TARGET: -92.53, RSRQ_SOURCE: -3.00, RSRQ_TARGET: -3.00, SINR_SOURCE: 1.51, SINR_TARGET: 17.04, TIME_TO_TRIGGER: 12.00, A3_OFFSET: 10.00, HOF: 1
TIMESTAMP: 99, UE_ID: 93, CELL_SOURCE_ID: 31, CELL_TARGET_ID: 34, RSRP_SOURCE: -107.49, RSRP_TARGET: -89.12, RSRQ_SOURCE: -3.00, RSRQ_TARGET: -3.00, SINR_SOURCE: 1.82, SINR_TARGET: 19.12, TIME_TO_TRIGGER: 12.00, A3_OFFSET: 10.00, HOF: 1
TIMESTAMP: 102, UE_ID: 38, CELL_SOURCE_ID: 20, CELL_TARGET_ID: 53, RSRP_SOURCE: -113.21, RSRP_TARGET: -102.77, RSRQ_SOURCE: -3.00, RSRQ_TARGET: -3.00, SINR_SOURCE: -4.02, SINR_TARGET: 6.25, TIME_TO_TRIGGER: 12.00, A3_OFFSET: 10.00, HOF: 0
TIMESTAMP: 104, UE_ID: 4, CELL_SOURCE_ID: 48, CELL_TARGET_ID: 1, RSRP_SOURCE: -108.63, RSRP_TARGET: -98.22, RSRQ_SOURCE: -3.00, RSRQ_TARGET: -3.00, SINR_SOURCE: 2.64, SINR_TARGET: 13.41, TIME_TO_TRIGGER: 12.00, A3_OFFSET: 10.00, HOF: 1
TIMESTAMP: 106, UE_ID: 38, CELL_SOURCE_ID: 20, CELL_TARGET_ID: 52, RSRP_SOURCE: -110.01, RSRP_TARGET: -98.15, RSRQ_SOURCE: -3.00, RSRQ_TARGET: -3.00, SINR_SOURCE: 1.13, SINR_TARGET: 12.26, TIME_TO_TRIGGER: 12.00, A3_OFFSET: 10.00, HOF: 1
TIMESTAMP: 110, UE_ID: 10, CELL_SOURCE_ID: 12, CELL_TARGET_ID: 1, RSRP_SOURCE: -109.41, RSRP_TARGET: -98.86, RSRQ_SOURCE: -3.00, RSRQ_TARGET: -3.00, SINR_SOURCE: 2.90, SINR_TARGET: 14.26, TIME_TO_TRIGGER: 12.00, A3_OFFSET: 10.00, HOF: 1
TIMESTAMP: 111, UE_ID: 66, CELL_SOURCE_ID: 40, CELL_TARGET_ID: 34, RSRP_SOURCE: -111.37, RSRP_TARGET: -100.81, RSRQ_SOURCE: -3.00, RSRQ_TARGET: -3.00, SINR_SOURCE: -0.83, SINR_TARGET: 3.79, TIME_TO_TRIGGER: 12.00, A3_OFFSET: 10.00, HOF: 1
TIMESTAMP: 112, UE_ID: 18, CELL_SOURCE_ID: 5, CELL_TARGET_ID: 22, RSRP_SOURCE: -112.97, RSRP_TARGET: -101.13, RSRQ_SOURCE: -3.00, RSRQ_TARGET: -3.00, SINR_SOURCE: -2.15, SINR_TARGET: 9.52, TIME_TO_TRIGGER: 12.00, A3_OFFSET: 10.00, HOF: 0
TIMESTAMP: 112, UE_ID: 48, CELL_SOURCE_ID: 5, CELL_TARGET_ID: 1, RSRP_SOURCE: -109.30, RSRP_TARGET: -96.93, RSRQ_SOURCE: -3.00, RSRQ_TARGET: -3.00, SINR_SOURCE: -1.09, SINR_TARGET: 12.13, TIME_TO_TRIGGER: 12.00, A3_OFFSET: 10.00, HOF: 1
