TIMESTAMP: 58, UE_ID: 30, CELL_SOURCE_ID: 53, CELL_TARGET_ID: 55, RSRP_SOURCE: -106.10, RSRP_TARGET: -94.18, RSRQ_SOURCE: -3.00, RSRQ_TARGET: -3.00, SINR_SOURCE: 7.90, SINR_TARGET: 19.89, TIME_TO_TRIGGER: 12.00, A3_OFFSET: 10.00, HOF: 1
TIMESTAMP: 86, UE_ID: 14, CELL_SOURCE_ID: 34, CELL_TARGET_ID: 31, RSRP_SOURCE: -107.87, RSRP_TARGET: -94.97, RSRQ_SOURCE: -3.00, RSRQ_TARGET: -3.00, SINR_SOURCE: 1.09, SINR_TARGET: 12.92, TIME_TO_TRIGGER: 12.00, A3_OFFSET: 10.00, HOF: 1
TIMESTAMP: 92, UE_ID: 29, CELL_SOURCE_ID: 5, CELL_TARGET_ID: 20, RSRP_SOURCE: -109.91, RSRP_TARGET: -99.11, RSRQ_SOURCE: -3.00, RSRQ_TARGET: -3.00, SINR_SOURCE: 1.65, SINR_TARGET: 11.10, TIME_TO_TRIGGER: 12.00, A3_OFFSET: 10.00, HOF: 1
TIMESTAMP: 92, UE_ID: 51, CELL_SOURCE_ID: 53, CELL_TARGET_ID: 4, RSRP_SOURCE: -104.92, RSRP_TARGET: -92.75, RSRQ_SOURCE: -3.00, RSRQ_TARGET: -3.00, SINR_SOURCE: 4.81, SINR_TARGET: 14.87, TIME_TO_TRIGGER: 12.00, A3_OFFSET: 10.00, HOF: 1
TIMESTAMP: 98, UE_ID: 9, CELL_SOURCE_ID: 53, CELL_TARGET_ID: 55, RSRP_SOURCE: -111.74, RSRP_TARGET: -97.73, RSRQ_SOURCE: -3.00, RSRQ_TARGET: -3.00, SINR_SOURCE: -3.09, SINR_TARGET: 15.74, TIME_TO_TRIGGER: 12.00, A3_OFFSET: 10.00, HOF: 1
TIMESTAMP: 99, UE_ID: 35, CELL_SOURCE_ID: 53, CELL_TARGET_ID: 55, RSRP_SOURCE: -109.07, RSRP_TARGET: -93.66, RSRQ_SOURCE: -3.00, RSRQ_TARGET: -3.00, SINR_SOURCE: 0.69, SINR_TARGET: 14.37, TIME_TO_TRIGGER: 12.00, A3_OFFSET: 10.00, HOF: 1
TIMESTAMP: 106, UE_ID: 38, CELL_SOURCE_ID: 19, CELL_TARGET_ID: 52, RSRP_SOURCE: -108.92, RSRP_TARGET: -98.88, RSRQ_SOURCE: -3.00, RSRQ_TARGET: -3.00, SINR_SOURCE: 1.30, SINR_TARGET: 11.53, TIME_TO_TRIGGER: 12.00, A3_OFFSET: 10.00, HOF: 1
TIMESTAMP: 107, UE_ID: 13, CELL_SOURCE_ID: 55, CELL_TARGET_ID: 5, RSRP_SOURCE: -108.09, RSRP_TARGET: -95.46, RSRQ_SOURCE: -3.00, RSRQ_TARGET: -3.00, SINR_SOURCE: -0.59, SINR_TARGET: 15.46, TIME_TO_TRIGGER: 12.00, A3_OFFSET: 10.00, HOF: 1
TIMESTAMP: 112, UE_ID: 18, CELL_SOURCE_ID: 5, CELL_TARGET_ID: 22, RSRP_SOURCE: -112.02, RSRP_TARGET: -101.98, RSRQ_SOURCE: -3.00, RSRQ_TARGET: -3.00, SINR_SOURCE: -1.20, SINR_TARGET: 8.67, TIME_TO_TRIGGER: 12.00, A3_OFFSET: 10.00, HOF: 0
TIMESTAMP: 116, UE_ID: 59, CELL_SOURCE_ID: 27, CELL_TARGET_ID: 1, RSRP_SOURCE: -95.75, RSRP_TARGET: -77.57, RSRQ_SOURCE: -3.00, RSRQ_TARGET: -3.00, SINR_SOURCE: 16.01, SINR_TARGET: 35.25, TIME_TO_TRIGGER: 12.00, A3_OFFSET: 10.00, HOF: 1
TIMESTAMP: 120, UE_ID: 4, CELL_SOURCE_ID: 47, CELL_TARGET_ID: 1, RSRP_SOURCE: -108.13, RSRP_TARGET: -94.79, RSRQ_SOURCE: -3.00, RSRQ_TARGET: -3.00, SINR_SOURCE: 2.58, SINR_TARGET: 14.84, TIME_TO_TRIGGER: 12.00, A3_OFFSET: 10.00, HOF: 1
TIMESTAMP: 120, UE_ID: 62, CELL_SOURCE_ID: 9, CELL_TARGET_ID: 4, RSRP_SOURCE: -113.51, RSRP_TARGET: -100.42, RSRQ_SOURCE: -3.00, RSRQ_TARGET: -3.00, SINR_SOURCE: -3.55, SINR_TARGET: 11.27, TIME_TO_TRIGGER: 12.00, A3_OFFSET: 10.00, HOF: 1
